20,10,4,3,0,0,3,1,2,2,2,3,0,2,0,0,0,5,2,0,0,0,1,5,0,1,1,2,1,1,0,1,0,9,1,0,1,1,1,1,4,1,2,1,1,1,1,1,1,0,1,1,2,3,2,2,0,1,0,0,0,0,0,1,1,50.0,0.0,500.0,86.405,450.0,2.0,2.5,10.0,150.0,1.0,2.0,20.0,100.0,300.0,50.0,0.0,0.0,0.0,50.0,76562.5,3441.5,1.0,0.0,0.0,0.95,0.25,250.0,0.0,150.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66666666666667,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0
22,7,3,3,0,1,2,1,1,1,2,1,1,0,0,0,2,3,2,0,0,0,0,4,0,0,0,2,1,0,0,0,0,7,1,1,0,1,2,1,2,0,1,0,0,1,1,0,1,0,1,3,1,3,0,3,1,1,0,1,0,0,0,2,0,0.0,133.333333333333,666.666666666667,64.41,333.333333333333,1.0,2.3,15.0,333.333333333333,1.0,1.0,15.0,0.0,200.0,66.6666666666667,0.0,0.0,0.0,66.6666666666667,149767.5,591.0,1.0,0.0,0.0,1.0,0.666666666666667,200.0,5.0,200.0,0.0,66.6666666666667,0.0,0.0,0.0,0.0,0.0,133.333333333333,0.0,6.0,2.4,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,1
23,9,3,1,0,0,1,1,0,3,1,3,0,0,4,0,0,5,1,0,1,0,2,4,0,0,0,1,1,1,0,0,1,8,2,2,1,0,0,4,2,0,2,0,0,1,2,1,0,0,1,3,0,3,3,0,0,1,0,0,0,0,0,0,0,117.647058823529,58.8235294117647,647.058823529412,52.4270588235294,352.941176470588,1.0,2.36363636363636,17.0,294.117647058824,1.0,1.0,17.0,58.8235294117647,176.470588235294,0.0,0.0,0.0,0.0,0.0,266496.818181818,34.0,0.0,0.0,0.0,0.882352941176471,0.333333333333333,352.941176470588,8.0,117.647058823529,0.0,0.0,0.0,117.647058823529,0.0,117.647058823529,0.0,0.0,3.0,5.0,2.2,15.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
24,8,2,2,0,1,1,1,0,1,1,2,1,1,1,0,0,5,3,0,2,0,1,4,0,0,1,1,0,1,1,0,0,9,0,1,0,1,0,1,4,0,0,0,0,0,1,0,1,0,0,5,3,3,1,3,1,1,0,1,0,0,0,0,0,0.0,142.857142857143,666.666666666667,56.8917857142857,333.333333333333,2.0,2.5,10.5,190.47619047619,1.0,2.0,21.0,0.0,333.333333333333,47.6190476190476,0.0,0.0,47.6190476190476,95.2380952380952,668864.142857143,2017.5,1.16666666666667,0.0,0.0,0.952380952380952,0.25,140.909090909091,0.5,95.2380952380952,0.0,47.6190476190476,0.0,47.6190476190476,0.0,47.6190476190476,0.0,0.0,0.0,3.66666666666667,2.5,9.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
25,10,4,2,0,0,2,1,1,3,1,2,0,0,1,0,1,5,2,0,1,0,0,5,0,0,0,1,1,0,0,0,0,7,1,2,0,0,0,0,3,0,2,1,1,0,3,1,0,0,2,3,1,3,3,3,2,1,0,0,0,0,1,0,0,0.0,200.0,650.0,59.335,350.0,1.0,2.46153846153846,20.0,250.0,1.0,1.0,20.0,50.0,200.0,50.0,0.0,0.0,50.0,100.0,594610.0,3869.0,1.5,0.0,0.0,1.0,0.25,200.0,1.0,150.0,0.0,100.0,0.0,100.0,0.0,50.0,0.0,50.0,0.0,2.33333333333333,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
26,10,1,1,0,0,1,0,1,0,1,4,2,2,1,0,2,4,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,11,2,1,0,1,1,3,5,0,0,1,0,0,1,1,1,0,0,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0.0,105.263157894737,631.578947368421,64.8026315789474,368.421052631579,1.0,2.5,19.0,263.157894736842,1.0,1.0,19.0,0.0,263.157894736842,105.263157894737,0.0,0.0,0.0,105.263157894737,171809.916666667,591.0,0.6,0.0,0.0,0.947368421052632,0.166666666666667,315.789473684211,4.0,263.157894736842,0.0,105.263157894737,0.0,52.6315789473684,0.0,0.0,0.0,105.263157894737,0.0,6.0,1.8,17.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0
27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,285.714285714286,1000.0,4.75238095238097,0.0,3.0,2.85714285714286,2.33333333333333,428.571428571429,1.0,3.0,7.0,0.0,285.714285714286,0.0,0.0,0.0,0.0,0.0,149489.428571429,9663.33333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,285.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.714285714286,0.0,6.0,0.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,1
28,13,5,3,0,0,3,2,1,4,2,3,0,1,2,0,0,3,3,0,2,1,1,4,0,1,2,2,1,1,0,1,0,10,1,0,0,1,1,1,4,0,2,2,1,0,3,1,2,0,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,34.4827586206897,0.0,517.241379310345,69.3590086206897,482.758620689655,4.0,2.8,7.25,206.896551724138,1.0,4.0,29.0,172.413793103448,275.862068965517,103.448275862069,0.0,0.0,0.0,103.448275862069,37735.0,2576.0,1.16666666666667,34.4827586206897,0.125,0.896551724137931,0.375,231.547619047619,0.75,206.896551724138,0.0,103.448275862069,0.0,103.448275862069,0.0,0.0,0.0,0.0,4.0,0.0,1.0,9.28571428571429,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.666666666666667,0,0,1,1,0
29,10,4,2,0,0,2,1,1,3,1,2,0,0,1,0,1,5,2,0,1,0,0,5,0,0,0,1,1,0,0,0,0,7,1,2,0,0,0,0,3,0,2,1,1,0,3,1,0,0,2,3,1,3,3,3,2,1,0,0,0,0,1,0,0,0.0,200.0,650.0,59.335,350.0,1.0,2.46153846153846,20.0,250.0,1.0,1.0,20.0,50.0,200.0,50.0,0.0,0.0,50.0,100.0,594610.0,3869.0,1.5,0.0,0.0,1.0,0.25,200.0,1.0,150.0,0.0,100.0,0.0,100.0,0.0,50.0,0.0,50.0,0.0,2.33333333333333,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
30,7,3,3,0,1,2,1,1,1,2,1,1,0,0,0,2,3,2,0,0,0,0,4,0,0,0,2,1,0,0,0,0,7,1,1,0,1,2,1,2,0,1,0,0,1,1,0,1,0,1,3,1,3,0,3,1,1,0,1,0,0,0,2,0,0.0,133.333333333333,666.666666666667,64.41,333.333333333333,1.0,2.3,15.0,333.333333333333,1.0,1.0,15.0,0.0,200.0,66.6666666666667,0.0,0.0,0.0,66.6666666666667,149767.5,591.0,1.0,0.0,0.0,1.0,0.666666666666667,200.0,5.0,200.0,0.0,66.6666666666667,0.0,0.0,0.0,0.0,0.0,133.333333333333,0.0,6.0,2.4,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,1
31,16,6,5,0,0,5,4,2,4,3,5,0,2,4,0,2,4,3,0,0,0,3,9,0,0,1,2,2,1,0,0,1,14,3,3,2,0,1,4,4,1,4,1,0,1,1,1,0,0,2,7,2,5,3,0,2,1,0,0,0,0,1,0,0,83.3333333333333,27.7777777777778,638.888888888889,62.755,361.111111111111,3.0,2.52173913043478,12.0,305.555555555556,1.0,3.0,36.0,83.3333333333333,222.222222222222,83.3333333333333,0.0,0.0,0.0,83.3333333333333,64398.7826086957,425.0,0.8,0.0,0.0,0.861111111111111,0.5,274.786324786325,2.66666666666667,138.888888888889,0.0,83.3333333333333,0.0,55.5555555555556,0.0,55.5555555555556,0.0,0.0,2.33333333333333,2.0,1.81818181818182,12.1428571428571,0.0,0.0,1.0,0.666666666666667,0.0,0.0,0.0,0,0,1,1,1
32,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,166.666666666667,833.333333333333,20.1900000000001,166.666666666667,2.0,3.0,3.0,333.333333333333,1.0,2.0,6.0,0.0,166.666666666667,0.0,0.0,0.0,0.0,0.0,126579.2,9745.0,0.0,0.0,0.0,1.0,0.5,375.0,0.0,166.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.666666666667,7.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
33,7,2,1,0,0,1,1,0,2,1,3,0,0,2,0,2,1,1,0,2,1,2,2,0,0,3,5,4,1,0,0,1,9,2,2,3,3,2,3,1,1,4,0,0,2,1,1,0,0,0,1,0,1,0,1,2,2,0,0,0,0,0,0,0,117.647058823529,176.470588235294,705.882352941176,82.2858823529412,294.117647058824,1.0,1.91666666666667,17.0,176.470588235294,1.0,1.0,17.0,235.294117647059,235.294117647059,0.0,0.0,0.0,0.0,0.0,553161.083333333,28003.0,0.5,0.0,0.0,1.0,0.25,235.294117647059,2.0,58.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8235294117647,6.0,1.0,2.33333333333333,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1
34,9,2,1,0,0,1,0,1,1,1,4,1,2,1,0,0,4,1,0,1,1,1,2,0,0,2,2,2,0,0,0,0,9,0,2,0,1,1,1,4,0,2,2,1,0,2,1,1,0,0,1,2,3,3,1,1,1,0,0,1,0,0,0,0,50.0,0.0,550.0,86.405,450.0,2.0,2.27272727272727,10.0,250.0,1.0,2.0,20.0,150.0,250.0,50.0,0.0,0.0,0.0,50.0,62142.5454545455,6958.5,0.75,50.0,0.166666666666667,0.9,0.166666666666667,393.939393939394,0.5,200.0,0.0,50.0,0.0,150.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1
35,12,3,3,0,0,3,0,3,0,3,2,1,0,2,0,2,4,3,0,2,1,1,4,0,0,3,4,3,0,0,0,0,12,1,1,2,3,2,3,2,1,2,0,0,2,0,0,0,0,1,6,2,4,1,1,4,2,0,0,0,0,0,0,0,40.0,200.0,720.0,66.9475,280.0,2.0,2.22222222222222,12.5,240.0,1.0,2.0,25.0,40.0,240.0,40.0,0.0,0.0,0.0,40.0,470574.722222222,14297.0,1.0,0.0,0.0,0.96,0.333333333333333,163.461538461538,0.0,120.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,10.0,2.0,1.66666666666667,7.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,1,1
